offline_datapoint_27 1686795098 0,000
offline_datapoint_6 1686795098 0,000
offline_datapoint_34 1686795100 9917558784,000
offline_datapoint_13 1686795098 1033,293
offline_datapoint_14 1686795098 0,000
offline_datapoint_16 1686795098 0,000
offline_datapoint_30 1686795098 0,000
offline_datapoint_28 1686795098 0,000
offline_datapoint_7 1686795098 0,959
offline_datapoint_21 1686795098 0,000
offline_datapoint_0 1686795098 0,000
offline_datapoint_15 1686795098 0,000
offline_datapoint_29 1686795098 0,000
offline_datapoint_8 1686795098 0,000
offline_datapoint_22 1686795098 0,000
offline_datapoint_1 1686795098 0,000
offline_datapoint_9 1686795098 96,098
offline_datapoint_11 1686795098 96,531
offline_datapoint_25 1686795098 99,255
offline_datapoint_23 1686795098 98,240
offline_datapoint_2 1686795098 87,920
offline_datapoint_17 1686795098 95,505
offline_datapoint_31 1686795098 93,932
offline_datapoint_10 1686795098 98,869
offline_datapoint_24 1686795098 95,903
offline_datapoint_3 1686795098 99,167
offline_datapoint_18 1686795098 98,542
offline_datapoint_32 1686795098 98,976
offline_datapoint_20 1686795100 0,000
offline_datapoint_26 1686795098 6546,081
offline_datapoint_5 1686795100 4148,000
offline_datapoint_4 1686795098 0,194
offline_datapoint_33 1686795098 91562,395
offline_datapoint_12 1686795098 0,000
offline_datapoint_19 1686795100 0,000
offline_datapoint_27 1686795101 0,000
offline_datapoint_6 1686795101 0,000
offline_datapoint_34 1686795103 9925828608,000
offline_datapoint_13 1686795101 1356,016
offline_datapoint_14 1686795101 0,129
offline_datapoint_16 1686795101 0,129
offline_datapoint_30 1686795101 0,129
offline_datapoint_28 1686795101 0,129
offline_datapoint_7 1686795101 0,129
offline_datapoint_21 1686795101 0,129
offline_datapoint_0 1686795101 0,649
offline_datapoint_15 1686795101 0,129
offline_datapoint_29 1686795101 0,129
offline_datapoint_8 1686795101 0,129
offline_datapoint_22 1686795101 0,000
offline_datapoint_1 1686795101 0,129
offline_datapoint_9 1686795101 95,476
offline_datapoint_11 1686795101 97,533
offline_datapoint_25 1686795101 98,891
offline_datapoint_23 1686795101 98,265
offline_datapoint_2 1686795101 88,391
offline_datapoint_17 1686795101 94,950
offline_datapoint_31 1686795101 93,057
offline_datapoint_10 1686795101 98,934
offline_datapoint_24 1686795101 94,982
offline_datapoint_3 1686795101 99,036
offline_datapoint_18 1686795101 97,836
offline_datapoint_32 1686795101 98,648
offline_datapoint_20 1686795103 0,000
offline_datapoint_26 1686795101 6978,836
offline_datapoint_5 1686795103 4144,000
offline_datapoint_4 1686795101 0,273
offline_datapoint_33 1686795101 58978,856
offline_datapoint_12 1686795101 5795,610
offline_datapoint_19 1686795103 0,000
offline_datapoint_27 1686795104 1,332
offline_datapoint_6 1686795104 0,000
offline_datapoint_34 1686795106 9928925184,000
offline_datapoint_13 1686795104 3275,855
offline_datapoint_14 1686795104 0,000
offline_datapoint_16 1686795104 0,000
offline_datapoint_30 1686795104 0,000
offline_datapoint_28 1686795104 0,000
offline_datapoint_7 1686795104 2,465
offline_datapoint_21 1686795104 0,379
offline_datapoint_0 1686795104 0,000
offline_datapoint_15 1686795104 0,000
offline_datapoint_29 1686795104 0,000
offline_datapoint_8 1686795104 0,000
offline_datapoint_22 1686795104 0,379
offline_datapoint_1 1686795104 0,000
offline_datapoint_9 1686795104 95,379
offline_datapoint_11 1686795104 95,969
offline_datapoint_25 1686795104 98,173
offline_datapoint_23 1686795104 98,294
offline_datapoint_2 1686795104 87,515
offline_datapoint_17 1686795104 94,763
offline_datapoint_31 1686795104 92,921
offline_datapoint_10 1686795104 98,453
offline_datapoint_24 1686795104 95,699
offline_datapoint_3 1686795104 99,130
offline_datapoint_18 1686795104 97,310
offline_datapoint_32 1686795104 98,362
offline_datapoint_20 1686795106 0,000
offline_datapoint_26 1686795104 7289,653
offline_datapoint_5 1686795106 4121,000
offline_datapoint_4 1686795104 0,259
offline_datapoint_33 1686795104 101164,001
offline_datapoint_12 1686795104 32809,946
offline_datapoint_19 1686795106 0,000
offline_datapoint_27 1686795107 10,013
offline_datapoint_6 1686795107 0,000
offline_datapoint_34 1686795109 9926483968,000
offline_datapoint_13 1686795107 439,016
offline_datapoint_14 1686795107 0,660
offline_datapoint_16 1686795107 0,660
offline_datapoint_30 1686795107 0,000
offline_datapoint_28 1686795107 0,000
offline_datapoint_7 1686795107 2,221
offline_datapoint_21 1686795107 0,140
offline_datapoint_0 1686795107 0,140
offline_datapoint_15 1686795107 0,140
offline_datapoint_29 1686795107 0,140
offline_datapoint_8 1686795107 0,000
offline_datapoint_22 1686795107 0,140
offline_datapoint_1 1686795107 0,000
offline_datapoint_9 1686795107 95,017
offline_datapoint_11 1686795107 97,105
offline_datapoint_25 1686795107 99,043
offline_datapoint_23 1686795107 98,560
offline_datapoint_2 1686795107 88,197
offline_datapoint_17 1686795107 95,267
offline_datapoint_31 1686795107 93,263
offline_datapoint_10 1686795107 98,795
offline_datapoint_24 1686795107 95,208
offline_datapoint_3 1686795107 98,987
offline_datapoint_18 1686795107 97,105
offline_datapoint_32 1686795107 98,856
offline_datapoint_20 1686795109 0,000
offline_datapoint_26 1686795107 6701,730
offline_datapoint_5 1686795109 4098,000
offline_datapoint_4 1686795107 0,223
offline_datapoint_33 1686795107 102248,403
offline_datapoint_12 1686795107 0,000
offline_datapoint_19 1686795109 0,000
offline_datapoint_27 1686795110 2,996
offline_datapoint_6 1686795110 0,000
offline_datapoint_34 1686795112 9907417088,000
offline_datapoint_13 1686795110 10254,581
offline_datapoint_14 1686795110 1,961
offline_datapoint_16 1686795110 0,396
offline_datapoint_30 1686795110 0,918
offline_datapoint_28 1686795110 1,439
offline_datapoint_7 1686795110 0,918
offline_datapoint_21 1686795110 0,918
offline_datapoint_0 1686795110 0,000
offline_datapoint_15 1686795110 0,396
offline_datapoint_29 1686795110 0,396
offline_datapoint_8 1686795110 0,396
offline_datapoint_22 1686795110 0,396
offline_datapoint_1 1686795110 0,918
offline_datapoint_9 1686795110 93,637
offline_datapoint_11 1686795110 95,456
offline_datapoint_25 1686795110 97,089
offline_datapoint_23 1686795110 97,786
offline_datapoint_2 1686795110 86,380
offline_datapoint_17 1686795110 93,474
offline_datapoint_31 1686795110 91,842
offline_datapoint_10 1686795110 97,651
offline_datapoint_24 1686795110 94,035
offline_datapoint_3 1686795110 97,716
offline_datapoint_18 1686795110 95,607
offline_datapoint_32 1686795110 96,139
offline_datapoint_20 1686795112 0,000
offline_datapoint_26 1686795110 10746,598
offline_datapoint_5 1686795112 4153,000
offline_datapoint_4 1686795110 0,811
offline_datapoint_33 1686795110 200983,253
offline_datapoint_12 1686795110 888188,746
offline_datapoint_19 1686795112 0,000
offline_datapoint_27 1686795113 226,982
offline_datapoint_6 1686795113 0,000
offline_datapoint_34 1686795115 9909137408,000
offline_datapoint_13 1686795113 20451,933
offline_datapoint_14 1686795113 1,183
offline_datapoint_16 1686795113 1,703
offline_datapoint_30 1686795113 0,000
offline_datapoint_28 1686795113 0,000
offline_datapoint_7 1686795113 3,784
offline_datapoint_21 1686795113 0,143
offline_datapoint_0 1686795113 2,744
offline_datapoint_15 1686795113 0,000
offline_datapoint_29 1686795113 0,143
offline_datapoint_8 1686795113 0,000
offline_datapoint_22 1686795113 1,183
offline_datapoint_1 1686795113 0,000
offline_datapoint_9 1686795113 86,224
offline_datapoint_11 1686795113 90,671
offline_datapoint_25 1686795113 98,824
offline_datapoint_23 1686795113 98,373
offline_datapoint_2 1686795113 85,668
offline_datapoint_17 1686795113 96,255
offline_datapoint_31 1686795113 91,920
offline_datapoint_10 1686795113 98,754
offline_datapoint_24 1686795113 95,984
offline_datapoint_3 1686795113 97,833
offline_datapoint_18 1686795113 93,440
offline_datapoint_32 1686795113 97,342
